stage,stage_title,element_no,group,vx[kN/m]
5036,Backfill,20186,201,49.14
5036,Backfill,20187,201,29.35
5036,Backfill,20188,201,18.04
5036,Backfill,20189,201,11.27
5036,Backfill,20190,201,20.73
5036,Backfill,20191,201,53.96
5036,Backfill,20192,201,157.06
5036,Backfill,20193,201,408.31
5037,Ballast concrete 700mm,20101,201,167.04
5037,Ballast concrete 700mm,20102,201,102.11
5037,Ballast concrete 700mm,20103,201,57.40
5037,Ballast concrete 700mm,20104,201,39.83
5037,Ballast concrete 700mm,20105,201,32.77
5037,Ballast concrete 700mm,20106,201,30.87
5037,Ballast concrete 700mm,20107,201,32.69
5037,Ballast concrete 700mm,20108,201,35.78
5037,Ballast concrete 700mm,20109,201,39.40
5037,Ballast concrete 700mm,20110,201,47.86
5037,Ballast concrete 700mm,20111,201,56.41
5037,Ballast concrete 700mm,20112,201,79.66
5037,Ballast concrete 700mm,20113,201,107.18
5037,Ballast concrete 700mm,20114,201,151.40
5037,Ballast concrete 700mm,20115,201,256.09
5037,Ballast concrete 700mm,20116,201,145.69
5037,Ballast concrete 700mm,20117,201,88.30
5037,Ballast concrete 700mm,20118,201,57.62
5037,Ballast concrete 700mm,20119,201,39.62
5037,Ballast concrete 700mm,20120,201,27.94
5037,Ballast concrete 700mm,20121,201,21.74
5037,Ballast concrete 700mm,20122,201,17.75
5037,Ballast concrete 700mm,20123,201,17.25
5037,Ballast concrete 700mm,20124,201,19.69
5037,Ballast concrete 700mm,20125,201,25.43
5037,Ballast concrete 700mm,20126,201,33.72
5037,Ballast concrete 700mm,20127,201,49.82
5037,Ballast concrete 700mm,20128,201,71.52
5037,Ballast concrete 700mm,20129,201,107.46
5037,Ballast concrete 700mm,20130,201,157.37
5037,Ballast concrete 700mm,20131,201,195.24
5037,Ballast concrete 700mm,20132,201,334.42
5037,Ballast concrete 700mm,20133,201,243.38
5037,Ballast concrete 700mm,20134,201,166.67
5037,Ballast concrete 700mm,20135,201,116.02
5037,Ballast concrete 700mm,20136,201,87.47
5037,Ballast concrete 700mm,20137,201,71.14
5037,Ballast concrete 700mm,20138,201,59.74
5037,Ballast concrete 700mm,20139,201,54.94
5037,Ballast concrete 700mm,20140,201,50.47
5037,Ballast concrete 700mm,20141,201,48.65
5037,Ballast concrete 700mm,20142,201,45.99
5037,Ballast concrete 700mm,20143,201,45.40
5037,Ballast concrete 700mm,20144,201,45.14
5037,Ballast concrete 700mm,20145,201,44.73
5037,Ballast concrete 700mm,20146,201,44.86
5037,Ballast concrete 700mm,20147,201,46.11
5037,Ballast concrete 700mm,20148,201,45.09
5037,Ballast concrete 700mm,20149,201,45.26
5037,Ballast concrete 700mm,20150,201,45.20
5037,Ballast concrete 700mm,20151,201,44.76
5037,Ballast concrete 700mm,20152,201,45.66
5037,Ballast concrete 700mm,20153,201,47.28
5037,Ballast concrete 700mm,20154,201,47.41
5037,Ballast concrete 700mm,20155,201,49.93
5037,Ballast concrete 700mm,20156,201,53.54
5037,Ballast concrete 700mm,20157,201,58.28
5037,Ballast concrete 700mm,20158,201,67.85
5037,Ballast concrete 700mm,20159,201,81.57
5037,Ballast concrete 700mm,20160,201,104.29
5037,Ballast concrete 700mm,20161,201,140.13
5037,Ballast concrete 700mm,20162,201,210.88
5037,Ballast concrete 700mm,20163,201,334.68
5037,Ballast concrete 700mm,20164,201,203.93
5037,Ballast concrete 700mm,20165,201,125.00
5037,Ballast concrete 700mm,20166,201,80.94
5037,Ballast concrete 700mm,20167,201,57.78
5037,Ballast concrete 700mm,20168,201,39.47
5037,Ballast concrete 700mm,20169,201,29.58
5037,Ballast concrete 700mm,20170,201,21.02
5037,Ballast concrete 700mm,20171,201,18.43
5037,Ballast concrete 700mm,20172,201,18.25
5037,Ballast concrete 700mm,20173,201,20.16
5037,Ballast concrete 700mm,20174,201,25.17
5037,Ballast concrete 700mm,20175,201,34.01
5037,Ballast concrete 700mm,20176,201,47.90
5037,Ballast concrete 700mm,20177,201,72.72
5037,Ballast concrete 700mm,20178,201,115.14
5037,Ballast concrete 700mm,20179,201,173.14
5037,Ballast concrete 700mm,20180,201,200.43
5037,Ballast concrete 700mm,20181,201,131.14
5037,Ballast concrete 700mm,20182,201,89.13
5037,Ballast concrete 700mm,20183,201,65.36
5037,Ballast concrete 700mm,20184,201,51.68
5037,Ballast concrete 700mm,20185,201,43.60
5037,Ballast concrete 700mm,20186,201,37.84
5037,Ballast concrete 700mm,20187,201,33.25
5037,Ballast concrete 700mm,20188,201,30.97
5037,Ballast concrete 700mm,20189,201,30.70
5037,Ballast concrete 700mm,20190,201,34.35
5037,Ballast concrete 700mm,20191,201,46.22
5037,Ballast concrete 700mm,20192,201,81.90
5037,Ballast concrete 700mm,20193,201,168.19
5040,Base slab activation - 2551+2661,20101,201,5.78
5040,Base slab activation - 2551+2661,20102,201,3.15
5040,Base slab activation - 2551+2661,20103,201,1.40
5040,Base slab activation - 2551+2661,20104,201,0.78
5040,Base slab activation - 2551+2661,20105,201,0.60
5040,Base slab activation - 2551+2661,20106,201,0.68
5040,Base slab activation - 2551+2661,20107,201,0.94
5040,Base slab activation - 2551+2661,20108,201,1.28
5040,Base slab activation - 2551+2661,20109,201,1.81
5040,Base slab activation - 2551+2661,20110,201,2.71
5040,Base slab activation - 2551+2661,20111,201,3.44
5040,Base slab activation - 2551+2661,20112,201,5.50
5040,Base slab activation - 2551+2661,20113,201,7.75
5040,Base slab activation - 2551+2661,20114,201,10.96
5040,Base slab activation - 2551+2661,20115,201,18.46
5040,Base slab activation - 2551+2661,20116,201,11.19
5040,Base slab activation - 2551+2661,20117,201,7.37
5040,Base slab activation - 2551+2661,20118,201,5.24
5040,Base slab activation - 2551+2661,20119,201,4.00
5040,Base slab activation - 2551+2661,20120,201,3.12
5040,Base slab activation - 2551+2661,20121,201,2.66
5040,Base slab activation - 2551+2661,20122,201,2.28
5040,Base slab activation - 2551+2661,20123,201,2.23
5040,Base slab activation - 2551+2661,20124,201,2.31
5040,Base slab activation - 2551+2661,20125,201,2.71
5040,Base slab activation - 2551+2661,20126,201,3.18
5040,Base slab activation - 2551+2661,20127,201,4.14
5040,Base slab activation - 2551+2661,20128,201,5.50
5040,Base slab activation - 2551+2661,20129,201,7.64
5040,Base slab activation - 2551+2661,20130,201,10.56
5040,Base slab activation - 2551+2661,20131,201,12.31
5040,Base slab activation - 2551+2661,20132,201,20.75
5040,Base slab activation - 2551+2661,20133,201,15.19
5040,Base slab activation - 2551+2661,20134,201,10.39
5040,Base slab activation - 2551+2661,20135,201,6.92
5040,Base slab activation - 2551+2661,20136,201,4.87
5040,Base slab activation - 2551+2661,20137,201,3.58
5040,Base slab activation - 2551+2661,20138,201,2.54
5040,Base slab activation - 2551+2661,20139,201,1.91
5040,Base slab activation - 2551+2661,20140,201,1.50
5040,Base slab activation - 2551+2661,20141,201,1.17
5040,Base slab activation - 2551+2661,20142,201,0.89
5040,Base slab activation - 2551+2661,20143,201,0.74
5040,Base slab activation - 2551+2661,20144,201,0.60
5040,Base slab activation - 2551+2661,20145,201,0.56
5040,Base slab activation - 2551+2661,20146,201,0.52
5040,Base slab activation - 2551+2661,20147,201,0.53
5040,Base slab activation - 2551+2661,20148,201,0.51
5040,Base slab activation - 2551+2661,20149,201,0.53
5040,Base slab activation - 2551+2661,20150,201,0.56
5040,Base slab activation - 2551+2661,20151,201,0.58
5040,Base slab activation - 2551+2661,20152,201,0.71
5040,Base slab activation - 2551+2661,20153,201,0.86
5040,Base slab activation - 2551+2661,20154,201,1.06
5040,Base slab activation - 2551+2661,20155,201,1.40
5040,Base slab activation - 2551+2661,20156,201,1.78
5040,Base slab activation - 2551+2661,20157,201,2.34
5040,Base slab activation - 2551+2661,20158,201,3.18
5040,Base slab activation - 2551+2661,20159,201,4.39
5040,Base slab activation - 2551+2661,20160,201,6.02
5040,Base slab activation - 2551+2661,20161,201,8.60
5040,Base slab activation - 2551+2661,20162,201,13.21
5040,Base slab activation - 2551+2661,20163,201,20.68
5040,Base slab activation - 2551+2661,20164,201,13.27
5040,Base slab activation - 2551+2661,20165,201,8.63
5040,Base slab activation - 2551+2661,20166,201,6.05
5040,Base slab activation - 2551+2661,20167,201,4.60
5040,Base slab activation - 2551+2661,20168,201,3.54
5040,Base slab activation - 2551+2661,20169,201,2.89
5040,Base slab activation - 2551+2661,20170,201,2.41
5040,Base slab activation - 2551+2661,20171,201,2.27
5040,Base slab activation - 2551+2661,20172,201,2.34
5040,Base slab activation - 2551+2661,20173,201,2.51
5040,Base slab activation - 2551+2661,20174,201,2.94
5040,Base slab activation - 2551+2661,20175,201,3.62
5040,Base slab activation - 2551+2661,20176,201,4.65
5040,Base slab activation - 2551+2661,20177,201,6.46
5040,Base slab activation - 2551+2661,20178,201,9.42
5040,Base slab activation - 2551+2661,20179,201,13.40
5040,Base slab activation - 2551+2661,20180,201,14.92
5040,Base slab activation - 2551+2661,20181,201,9.79
5040,Base slab activation - 2551+2661,20182,201,6.48
5040,Base slab activation - 2551+2661,20183,201,4.38
5040,Base slab activation - 2551+2661,20184,201,3.03
5040,Base slab activation - 2551+2661,20185,201,2.21
5040,Base slab activation - 2551+2661,20186,201,1.58
5040,Base slab activation - 2551+2661,20187,201,1.06
5040,Base slab activation - 2551+2661,20188,201,0.76
5040,Base slab activation - 2551+2661,20189,201,0.55
5040,Base slab activation - 2551+2661,20190,201,0.65
5040,Base slab activation - 2551+2661,20191,201,1.18
5040,Base slab activation - 2551+2661,20192,201,2.92
5040,Base slab activation - 2551+2661,20193,201,7.19
5041,Shear keys - BS - 43/51+51/52+54,10101,101,-8.13
5041,Shear keys - BS - 43/51+51/52+54,10103,101,-5.79
5041,Shear keys - BS - 43/51+51/52+54,10104,101,-2.77
5041,Shear keys - BS - 43/51+51/52+54,10105,101,-0.95
5041,Shear keys - BS - 43/51+51/52+54,10106,101,-0.10
5041,Shear keys - BS - 43/51+51/52+54,10107,101,0.39
5041,Shear keys - BS - 43/51+51/52+54,10108,101,0.64
5041,Shear keys - BS - 43/51+51/52+54,10109,101,0.64
5041,Shear keys - BS - 43/51+51/52+54,10110,101,0.75
5041,Shear keys - BS - 43/51+51/52+54,10111,101,0.80
5041,Shear keys - BS - 43/51+51/52+54,10112,101,0.68
5041,Shear keys - BS - 43/51+51/52+54,10113,101,0.74
5041,Shear keys - BS - 43/51+51/52+54,10114,101,0.67
5041,Shear keys - BS - 43/51+51/52+54,10115,101,0.59
5041,Shear keys - BS - 43/51+51/52+54,10116,101,0.72
5041,Shear keys - BS - 43/51+51/52+54,10117,101,0.65
5041,Shear keys - BS - 43/51+51/52+54,10118,101,0.55
5041,Shear keys - BS - 43/51+51/52+54,10119,101,0.47
5041,Shear keys - BS - 43/51+51/52+54,10120,101,0.60
5041,Shear keys - BS - 43/51+51/52+54,10121,101,0.58
5041,Shear keys - BS - 43/51+51/52+54,10122,101,0.48
5041,Shear keys - BS - 43/51+51/52+54,10123,101,0.45
5041,Shear keys - BS - 43/51+51/52+54,10124,101,0.45
5041,Shear keys - BS - 43/51+51/52+54,10125,101,0.55
5041,Shear keys - BS - 43/51+51/52+54,10126,101,0.51
5041,Shear keys - BS - 43/51+51/52+54,10127,101,0.45
5041,Shear keys - BS - 43/51+51/52+54,10128,101,0.42
5041,Shear keys - BS - 43/51+51/52+54,10129,101,0.50
5041,Shear keys - BS - 43/51+51/52+54,10130,101,0.51
5041,Shear keys - BS - 43/51+51/52+54,10131,101,0.45
5041,Shear keys - BS - 43/51+51/52+54,10132,101,0.40
5041,Shear keys - BS - 43/51+51/52+54,10133,101,0.39
5041,Shear keys - BS - 43/51+51/52+54,10134,101,0.52
5041,Shear keys - BS - 43/51+51/52+54,10135,101,0.51
5041,Shear keys - BS - 43/51+51/52+54,10136,101,0.44
5041,Shear keys - BS - 43/51+51/52+54,10137,101,0.44
5041,Shear keys - BS - 43/51+51/52+54,10138,101,0.54
5041,Shear keys - BS - 43/51+51/52+54,10139,101,0.51
5041,Shear keys - BS - 43/51+51/52+54,10140,101,0.47
5041,Shear keys - BS - 43/51+51/52+54,10141,101,0.50
5041,Shear keys - BS - 43/51+51/52+54,10142,101,0.45
5041,Shear keys - BS - 43/51+51/52+54,10143,101,0.56
5041,Shear keys - BS - 43/51+51/52+54,10144,101,0.58
5041,Shear keys - BS - 43/51+51/52+54,10145,101,0.50
5041,Shear keys - BS - 43/51+51/52+54,10146,101,0.57
5041,Shear keys - BS - 43/51+51/52+54,10147,101,0.60
5041,Shear keys - BS - 43/51+51/52+54,10148,101,0.61
5041,Shear keys - BS - 43/51+51/52+54,10149,101,0.70
5041,Shear keys - BS - 43/51+51/52+54,10150,101,0.63
5041,Shear keys - BS - 43/51+51/52+54,10151,101,0.70
5041,Shear keys - BS - 43/51+51/52+54,10152,101,0.73
5041,Shear keys - BS - 43/51+51/52+54,10153,101,0.80
5041,Shear keys - BS - 43/51+51/52+54,10154,101,0.77
5041,Shear keys - BS - 43/51+51/52+54,10155,101,0.63
5041,Shear keys - BS - 43/51+51/52+54,10156,101,0.66
5041,Shear keys - BS - 43/51+51/52+54,10157,101,0.48
5041,Shear keys - BS - 43/51+51/52+54,10158,101,-0.14
5041,Shear keys - BS - 43/51+51/52+54,10159,101,-1.09
5041,Shear keys - BS - 43/51+51/52+54,10160,101,-2.69
5041,Shear keys - BS - 43/51+51/52+54,10161,101,-5.54
5041,Shear keys - BS - 43/51+51/52+54,10162,101,-9.10
5041,Shear keys - BS - 43/51+51/52+54,20101,201,1.09
5041,Shear keys - BS - 43/51+51/52+54,20102,201,0.59
5041,Shear keys - BS - 43/51+51/52+54,20103,201,0.26
5041,Shear keys - BS - 43/51+51/52+54,20104,201,0.14
5041,Shear keys - BS - 43/51+51/52+54,20105,201,0.10
5041,Shear keys - BS - 43/51+51/52+54,20106,201,0.11
5041,Shear keys - BS - 43/51+51/52+54,20107,201,0.15
5041,Shear keys - BS - 43/51+51/52+54,20108,201,0.20
5041,Shear keys - BS - 43/51+51/52+54,20109,201,0.29
5041,Shear keys - BS - 43/51+51/52+54,20110,201,0.43
5041,Shear keys - BS - 43/51+51/52+54,20111,201,0.55
5041,Shear keys - BS - 43/51+51/52+54,20112,201,0.88
5041,Shear keys - BS - 43/51+51/52+54,20113,201,1.24
5041,Shear keys - BS - 43/51+51/52+54,20114,201,1.75
5041,Shear keys - BS - 43/51+51/52+54,20115,201,2.96
5041,Shear keys - BS - 43/51+51/52+54,20116,201,1.80
5041,Shear keys - BS - 43/51+51/52+54,20117,201,1.19
5041,Shear keys - BS - 43/51+51/52+54,20118,201,0.84
5041,Shear keys - BS - 43/51+51/52+54,20119,201,0.64
5041,Shear keys - BS - 43/51+51/52+54,20120,201,0.50
5041,Shear keys - BS - 43/51+51/52+54,20121,201,0.42
5041,Shear keys - BS - 43/51+51/52+54,20122,201,0.35
5041,Shear keys - BS - 43/51+51/52+54,20123,201,0.34
5041,Shear keys - BS - 43/51+51/52+54,20124,201,0.34
5041,Shear keys - BS - 43/51+51/52+54,20125,201,0.39
5041,Shear keys - BS - 43/51+51/52+54,20126,201,0.45
5041,Shear keys - BS - 43/51+51/52+54,20127,201,0.58
5041,Shear keys - BS - 43/51+51/52+54,20128,201,0.78
5041,Shear keys - BS - 43/51+51/52+54,20129,201,1.08
5041,Shear keys - BS - 43/51+51/52+54,20130,201,1.50
5041,Shear keys - BS - 43/51+51/52+54,20131,201,1.76
5041,Shear keys - BS - 43/51+51/52+54,20132,201,2.98
5041,Shear keys - BS - 43/51+51/52+54,20133,201,2.17
5041,Shear keys - BS - 43/51+51/52+54,20134,201,1.47
5041,Shear keys - BS - 43/51+51/52+54,20135,201,0.98
5041,Shear keys - BS - 43/51+51/52+54,20136,201,0.68
5041,Shear keys - BS - 43/51+51/52+54,20137,201,0.50
5041,Shear keys - BS - 43/51+51/52+54,20138,201,0.35
5041,Shear keys - BS - 43/51+51/52+54,20139,201,0.26
5041,Shear keys - BS - 43/51+51/52+54,20140,201,0.20
5041,Shear keys - BS - 43/51+51/52+54,20141,201,0.16
5041,Shear keys - BS - 43/51+51/52+54,20142,201,0.12
5041,Shear keys - BS - 43/51+51/52+54,20143,201,0.10
5041,Shear keys - BS - 43/51+51/52+54,20144,201,0.08
5041,Shear keys - BS - 43/51+51/52+54,20145,201,0.07
5041,Shear keys - BS - 43/51+51/52+54,20146,201,0.07
5041,Shear keys - BS - 43/51+51/52+54,20147,201,0.07
5041,Shear keys - BS - 43/51+51/52+54,20148,201,0.06
5041,Shear keys - BS - 43/51+51/52+54,20149,201,0.07
5041,Shear keys - BS - 43/51+51/52+54,20150,201,0.07
5041,Shear keys - BS - 43/51+51/52+54,20151,201,0.07
5041,Shear keys - BS - 43/51+51/52+54,20152,201,0.09
5041,Shear keys - BS - 43/51+51/52+54,20153,201,0.11
5041,Shear keys - BS - 43/51+51/52+54,20154,201,0.14
5041,Shear keys - BS - 43/51+51/52+54,20155,201,0.19
5041,Shear keys - BS - 43/51+51/52+54,20156,201,0.24
5041,Shear keys - BS - 43/51+51/52+54,20157,201,0.32
5041,Shear keys - BS - 43/51+51/52+54,20158,201,0.44
5041,Shear keys - BS - 43/51+51/52+54,20159,201,0.62
5041,Shear keys - BS - 43/51+51/52+54,20160,201,0.85
5041,Shear keys - BS - 43/51+51/52+54,20161,201,1.23
5041,Shear keys - BS - 43/51+51/52+54,20162,201,1.90
5041,Shear keys - BS - 43/51+51/52+54,20163,201,3.00
5041,Shear keys - BS - 43/51+51/52+54,20164,201,1.91
5041,Shear keys - BS - 43/51+51/52+54,20165,201,1.23
5041,Shear keys - BS - 43/51+51/52+54,20166,201,0.87
5041,Shear keys - BS - 43/51+51/52+54,20167,201,0.65
5041,Shear keys - BS - 43/51+51/52+54,20168,201,0.51
5041,Shear keys - BS - 43/51+51/52+54,20169,201,0.42
5041,Shear keys - BS - 43/51+51/52+54,20170,201,0.36
5041,Shear keys - BS - 43/51+51/52+54,20171,201,0.34
5041,Shear keys - BS - 43/51+51/52+54,20172,201,0.37
5041,Shear keys - BS - 43/51+51/52+54,20173,201,0.40
5041,Shear keys - BS - 43/51+51/52+54,20174,201,0.48
5041,Shear keys - BS - 43/51+51/52+54,20175,201,0.59
5041,Shear keys - BS - 43/51+51/52+54,20176,201,0.77
5041,Shear keys - BS - 43/51+51/52+54,20177,201,1.07
5041,Shear keys - BS - 43/51+51/52+54,20178,201,1.56
5041,Shear keys - BS - 43/51+51/52+54,20179,201,2.22
5041,Shear keys - BS - 43/51+51/52+54,20180,201,2.46
5041,Shear keys - BS - 43/51+51/52+54,20181,201,1.62
5041,Shear keys - BS - 43/51+51/52+54,20182,201,1.07
5041,Shear keys - BS - 43/51+51/52+54,20183,201,0.72
5041,Shear keys - BS - 43/51+51/52+54,20184,201,0.50
5041,Shear keys - BS - 43/51+51/52+54,20185,201,0.36
5041,Shear keys - BS - 43/51+51/52+54,20186,201,0.26
5041,Shear keys - BS - 43/51+51/52+54,20187,201,0.17
